"","county_fips","total_flu","total_asymp_flu","percent_asymp_flu","percent_5_12_flu","percent_18_49_flu","percent_0_4_flu","percent_50_64_flu","percent_65_plus_flu","percent_13_17_flu","percent_female_flu","percent_white_flu","percent_black_flu","percent_hispanic_flu","percent_asian_flu","total_covid","total_rsv","total_all_cause","avg_temp","avg_humidity","percent_poor_health","days_poor_mental_health","percent_obese","rate_doctors","percent_unemployed","life_expectancy","percent_mental_distress","median_hh_income","population","percent_rural","percent_vaccinated","icu_beds","percent_asymp_flu_log","percent_asymp_flu_scale","percent_flu","percent_rsv","percent_covid","rate_icu_beds","median_hh_income_scale","population_scale","percent_65_plus_flu_scale","percent_white_flu_scale","percent_female_flu_scale","percent_poor_health_scale","percent_obese_scale","percent_mental_distress_scale","percent_rural_scale","percent_vaccinated_scale"
"2077","48035",77,39,0.506493506493506,0.220779220779221,0.207792207792208,0.181818181818182,0.038961038961039,0.220779220779221,0.12987012987013,0.506493506493506,0.76,0.12,0.12,0,136,19,6930,68.7370691573611,64.8111744886431,0.182,5.4728496807,0.358,54.04529,0.0368795956,75.046700951,0.179,61048,18697,1,0.26,0,3.92492641026405,50.6493506493506,11.1111111111111,2.74170274170274,19.6248196248196,0,6.1048,0.18697,22.0779220779221,76,50.6493506493506,18.2,35.8,17.9,100,26
"2078","48037",504,139,0.275793650793651,0.204365079365079,0.257936507936508,0.132936507936508,0.166666666666667,0.113095238095238,0.125,0.569444444444444,0.704761904761905,0.161904761904762,0.1,0.0333333333333333,399,86,35151,67.2792627224976,66.7229737604213,0.193,5.8030577079,0.397,72.36906,0.0459859502,73.176606277,0.181,52460,92035,0.379436556,0.38,82,3.31706785104741,27.5793650793651,14.3381411624136,2.44658757930073,11.3510284202441,89.0965393600261,5.246,0.92035,11.3095238095238,70.4761904761905,56.9444444444444,19.3,39.7,18.1,37.9436556,38
"2079","48039",1734,391,0.225490196078431,0.292964244521338,0.205882352941176,0.157439446366782,0.0853517877739331,0.0968858131487889,0.161476355247982,0.534025374855825,0.454415954415954,0.0968660968660969,0.387464387464387,0.0612535612535613,1132,313,193495,72.4351994082428,73.8612726562678,0.168,4.6243445736,0.379,65.31661,0.0451894095,77.473502527,0.151,86197,388181,0.2259542888,0.41,16,3.11569158863297,22.5490196078431,8.96147187265821,1.61761285821339,5.85028036900178,4.1217885470953,8.6197,3.88181,9.68858131487889,45.4415954415954,53.4025374855825,16.8,37.9,15.1,22.59542888,41
"2080","48041",364,166,0.456043956043956,0.266483516483516,0.247252747252747,0.148351648351648,0.0934065934065934,0.118131868131868,0.126373626373626,0.54945054945055,0.403846153846154,0.16025641025641,0.391025641025641,0.0448717948717949,325,89,54924,71.7859360390538,65.7583963519782,0.184,5.5008306697,0.347,83.11114,0.030861555,79.200566562,0.169,60355,242014,0.1185038208,0.51,48,3.82000410670789,45.6043956043956,6.62733959653339,1.62042094530624,5.91726749690481,19.8335633475749,6.0355,2.42014,11.8131868131868,40.3846153846154,54.945054945055,18.4,34.7,16.9,11.85038208,51
"2084","48051",75,38,0.506666666666667,0.213333333333333,0.24,0.12,0.106666666666667,0.133333333333333,0.186666666666667,0.506666666666667,0.766666666666667,0.1,0.133333333333333,0,136,13,6846,70.6063253969066,67.9264991399078,0.185,5.246513733,0.359,38.77902,0.0359038049,74.860496804,0.174,62095,18657,1,0.41,0,3.92526823217817,50.6666666666667,10.9553023663453,1.89891907683319,19.8656149576395,0,6.2095,0.18657,13.3333333333333,76.6666666666667,50.6666666666667,18.5,35.9,17.4,100,41
"2085","48053",174,65,0.373563218390805,0.275862068965517,0.21264367816092,0.149425287356322,0.0517241379310345,0.229885057471264,0.0804597701149425,0.511494252873563,0.563380281690141,0.028169014084507,0.394366197183099,0.0140845070422535,222,50,17200,69.9776998317712,62.1528369159835,0.168,5.1826449221,0.359,41.21364,0.0295541501,77.428715149,0.169,74897,52502,0.6732342764,0.41,12,3.6205021566692,37.3563218390805,10.1162790697674,2.90697674418605,12.906976744186,22.8562721420136,7.4897,0.52502,22.9885057471264,56.3380281690141,51.1494252873563,16.8,35.9,16.9,67.32342764,41
"2086","48055",178,102,0.573033707865168,0.241573033707865,0.286516853932584,0.157303370786517,0.101123595505618,0.134831460674157,0.0786516853932584,0.544943820224719,0.442622950819672,0.0655737704918033,0.491803278688525,0,201,22,20886,71.0726328982727,69.2843750284116,0.224,5.1449540566,0.408,25.64596,0.0345475911,75.840501723,0.172,60833,47848,0.5459320445,0.41,0,4.04835944898028,57.3033707865168,8.52245523317054,1.05333716365029,9.62367135880494,0,6.0833,0.47848,13.4831460674157,44.2622950819672,54.4943820224719,22.4,40.8,17.2,54.59320445,41
"2087","48057",143,56,0.391608391608392,0.384615384615385,0.153846153846154,0.153846153846154,0.0559440559440559,0.048951048951049,0.202797202797203,0.517482517482518,0.492307692307692,0,0.476923076923077,0.0307692307692308,87,38,8321,74.0198965610623,75.7877343617048,0.198,4.8935154943,0.368,50.69195,0.0366688396,76.089901956,0.161,62742,19706,0.400427733,0.27,6,3.66767724646333,39.1608391608392,17.1854344429756,4.56675880302848,10.4554741016705,30.4475794174363,6.2742,0.19706,4.8951048951049,49.2307692307692,51.7482517482518,19.8,36.8,16.1,40.0427733,27
"2088","48061",3901,469,0.120225583183799,0.335811330428095,0.167649320687003,0.198154319405281,0.0502435273006921,0.0497308382466034,0.198410663932325,0.513970776723917,0.152950310559006,0.0147515527950311,0.820652173913043,0.0116459627329193,2180,645,258720,76.1444584113182,77.229532143903,0.29,5.4682723422,0.446,49.16921,0.0565997353,77.284241749,0.17,49583,425208,0.1758147533,0.39,104,2.48678474492771,12.0225583183799,15.0780766852195,2.4930426716141,8.426097711812,24.4586178999454,4.9583,4.25208,4.97308382466034,15.2950310559006,51.3970776723917,29,44.6,17,17.58147533,39
"2089","48063",84,35,0.416666666666667,0.202380952380952,0.202380952380952,0.0952380952380952,0.226190476190476,0.178571428571429,0.0952380952380952,0.488095238095238,0.692307692307692,0.0769230769230769,0.230769230769231,0,104,12,6390,66.2420961407571,72.1019424125549,0.213,5.5367378245,0.399,71.33798,0.0445785478,72.330608213,0.183,52919,12716,1,0.36,0,3.72970144863419,41.6666666666667,13.1455399061033,1.87793427230047,16.2754303599374,0,5.2919,0.12716,17.8571428571429,69.2307692307692,48.8095238095238,21.3,39.9,18.3,100,36
"2090","48067",101,50,0.495049504950495,0.108910891089109,0.198019801980198,0.0693069306930693,0.188118811881188,0.376237623762376,0.0594059405940594,0.633663366336634,0.869565217391304,0.0869565217391304,0.0434782608695652,0,189,20,11612,67.1169791595292,69.2349791806122,0.212,6.0895127713,0.405,21.0084,0.0466644485,72.087578024,0.197,54276,28539,0.8056160821,0.36,0,3.90207267457498,49.5049504950495,8.69789872545642,1.7223561832587,16.2762659317947,0,5.4276,0.28539,37.6237623762376,86.9565217391304,63.3663366336634,21.2,40.5,19.7,80.56160821,36
"2092","48071",356,146,0.410112359550562,0.337078651685393,0.199438202247191,0.165730337078652,0.0730337078651685,0.0758426966292135,0.148876404494382,0.48876404494382,0.578947368421053,0.0676691729323308,0.338345864661654,0.0150375939849624,192,72,18634,72.6928620174346,72.1834066625156,0.17,5.0951767621,0.386,14.32518,0.0527718296,76.11012306,0.167,102146,51288,0.5410663288,0.3,0,3.7138460768444,41.0112359550562,19.1048620800687,3.86390469035097,10.3037458409359,0,10.2146,0.51288,7.58426966292135,57.8947368421053,48.876404494382,17,38.6,16.7,54.10663288,30
"2093","48073",460,194,0.421739130434783,0.206521739130435,0.202173913043478,0.145652173913043,0.117391304347826,0.197826086956522,0.130434782608696,0.543478260869565,0.585858585858586,0.131313131313131,0.282828282828283,0,336,69,26128,68.2668612153679,69.0378186105878,0.216,5.7325818765,0.401,50.88361,0.0441819773,73.290724996,0.185,50351,51645,0.7246488931,0.38,0,3.74180185556828,42.1739130434783,17.6056338028169,2.64084507042254,12.8597672994489,0,5.0351,0.51645,19.7826086956522,58.5858585858586,54.3478260869565,21.6,40.1,18.5,72.46488931,38
"2094","48077",21,9,0.428571428571429,0.19047619047619,0.285714285714286,0.238095238095238,0.19047619047619,0.0952380952380952,0,0.619047619047619,0.833333333333333,0,0.166666666666667,0,59,4,3198,66.0529658409065,59.4454715786874,0.155,5.3613779728,0.357,38.97496,0.0384220259,75.908283199,0.173,66085,10486,1,0.44,0,3.75787232560089,42.8571428571429,6.56660412757974,1.25078173858662,18.4490306441526,0,6.6085,0.10486,9.52380952380952,83.3333333333333,61.9047619047619,15.5,35.7,17.3,100,44
"2097","48085",2395,464,0.193736951983299,0.207098121085595,0.276409185803758,0.124843423799582,0.136951983298539,0.139039665970772,0.115657620041754,0.531941544885177,0.55019305019305,0.112934362934363,0.193050193050193,0.143822393822394,2018,317,477293,67.7050796766683,63.9529300125697,0.123,4.047206629,0.267,97.34448,0.0317004172,81.559063937,0.136,113943,1158696,0.0614956809,0.53,195,2.96391622836933,19.3736951983299,5.01788209757947,0.664162265107596,4.22801088639473,16.8292632407465,11.3943,11.58696,13.9039665970772,55.019305019305,53.1941544885177,12.3,26.7,13.6,6.14956809,53
"2098","48089",172,41,0.238372093023256,0.27906976744186,0.273255813953488,0.0988372093023256,0.104651162790698,0.0988372093023256,0.145348837209302,0.558139534883721,0.566265060240964,0.0602409638554217,0.349397590361446,0.0240963855421687,113,15,8247,71.252368250178,74.1886409241339,0.201,5.2859928989,0.382,53.32041,0.0351512778,74.378458425,0.173,59711,20754,1,0.34,4,3.17124777587895,23.8372093023256,20.8560688735298,1.81884321571481,13.7019522250515,19.2733930808519,5.9711,0.20754,9.88372093023256,56.6265060240964,55.8139534883721,20.1,38.2,17.3,100,34
"2099","48091",580,206,0.355172413793103,0.139655172413793,0.253448275862069,0.125862068965517,0.15,0.222413793103448,0.108620689655172,0.537931034482759,0.65,0.0636363636363636,0.263636363636364,0.0227272727272727,527,80,91537,71.3900581457871,66.9286689958127,0.143,4.8596822592,0.313,59.43333,0.0345527961,78.3332791,0.152,92979,184642,0.4661147609,0.43,12,3.57001825123721,35.5172413793103,6.33623562056873,0.873963533871549,5.75723477937883,6.49906305174337,9.2979,1.84642,22.2413793103448,65,53.7931034482759,14.3,31.3,15.2,46.61147609,43
"2100","48093",32,15,0.46875,0.125,0.25,0.21875,0.125,0.125,0.15625,0.71875,0.647058823529412,0,0.352941176470588,0,105,19,4507,68.9696973800719,59.1369703163419,0.185,5.2887544184,0.374,58.07623,0.0347936106,75.026293359,0.173,51559,13878,1,0.24,0,3.84748448429057,46.875,7.10006656312403,4.21566452185489,23.2970934102507,0,5.1559,0.13878,12.5,64.7058823529412,71.875,18.5,37.4,17.3,100,24
"2102","48097",277,102,0.368231046931408,0.173285198555957,0.288808664259928,0.0613718411552347,0.194945848375451,0.180505415162455,0.101083032490975,0.552346570397112,0.696969696969697,0.0378787878787879,0.265151515151515,0,349,52,23028,65.6872194656535,63.023475079996,0.175,5.3978892817,0.354,26.0392,0.0335630806,76.509720547,0.176,66466,43050,0.6029567054,0.39,5,3.60612549308502,36.8231046931408,12.0288344623936,2.258120548897,15.1554629147125,11.6144018583043,6.6466,0.4305,18.0505415162455,69.6969696969697,55.2346570397112,17.5,35.4,17.6,60.29567054,39
"2107","48113",5067,539,0.106374580619696,0.218669824353661,0.242155121373594,0.1600552595224,0.130649299388198,0.137162028813894,0.111308466548253,0.535820011841326,0.403695150115473,0.2,0.314087759815243,0.0822170900692841,3788,924,974740,68.9956807243605,61.4489177957866,0.199,5.3196190174,0.351,72.07904,0.0370465005,77.282487655,0.162,70871,2600840,0.0057825806,0.51,614,2.36438155142118,10.6374580619696,5.19830929273447,0.947945093050454,3.88616451566572,23.6077574937328,7.0871,26.0084,13.7162028813894,40.3695150115473,53.5820011841326,19.9,35.1,16.2,0.57825806,51
"2109","48121",2593,485,0.187042036251446,0.18897030466641,0.254145777092171,0.130350944851523,0.141920555341304,0.165831083686849,0.118781334361743,0.53528731199383,0.553571428571429,0.100892857142857,0.2375,0.108035714285714,1990,427,471010,68.4099664286012,61.3168679396943,0.132,4.3248870342,0.316,53.62944,0.0320390075,80.918702702,0.143,102711,977281,0.0720370865,0.5,81,2.92874829138691,18.7042036251446,5.50519097259082,0.906562493365321,4.22496337657375,8.28830193158365,10.2711,9.77281,16.5831083686849,55.3571428571429,53.528731199383,13.2,31.6,14.3,7.20370865,50
"2110","48123",169,94,0.556213017751479,0.201183431952663,0.207100591715976,0.159763313609467,0.112426035502959,0.236686390532544,0.0828402366863905,0.556213017751479,0.566265060240964,0.0843373493975904,0.337349397590361,0.0120481927710843,174,66,10388,72.427915510025,73.3277014018984,0.218,5.3114374905,0.393,60.24701,0.0342368046,74.768164271,0.176,55525,19772,0.5139729621,0.34,0,4.01856625333502,55.6213017751479,16.2687716596072,6.35348479014247,16.7500962649211,0,5.5525,0.19772,23.6686390532544,56.6265060240964,55.6213017751479,21.8,39.3,17.6,51.39729621,34
"2112","48127",59,41,0.694915254237288,0.101694915254237,0.220338983050847,0.0847457627118644,0.101694915254237,0.406779661016949,0.0847457627118644,0.491525423728814,0.142857142857143,0,0.857142857142857,0,95,3,3852,73.3235176895145,62.8100028276347,0.364,5.6999628306,0.457,35.40659,0.0381865453,72.233942329,0.199,44312,8387,0.3482298317,0.32,0,4.24120480878668,69.4915254237288,15.3167185877466,0.778816199376947,24.66251298027,0,4.4312,0.08387,40.6779661016949,14.2857142857143,49.1525423728814,36.4,45.7,19.9,34.82298317,32
"2115","48139",642,244,0.38006230529595,0.21183800623053,0.225856697819315,0.174454828660436,0.127725856697819,0.152647975077882,0.107476635514019,0.540498442367601,0.546816479400749,0.119850187265918,0.325842696629214,0.00749063670411985,655,101,72542,67.9501260277508,65.3985084646702,0.164,5.0639397013,0.374,37.9913,0.0347380851,77.096021775,0.162,89314,212182,0.3069444805,0.47,18,3.63775010759133,38.006230529595,8.85004549088804,1.39229687629235,9.02925201951973,8.4832832191232,8.9314,2.12182,15.2647975077882,54.6816479400749,54.0498442367601,16.4,37.4,16.2,30.69444805,47
"2116","48143",179,81,0.452513966480447,0.212290502793296,0.279329608938547,0.17877094972067,0.0726256983240224,0.184357541899441,0.0726256983240224,0.592178770949721,0.716216216216216,0.0405405405405405,0.243243243243243,0,240,87,17322,67.9276481758372,59.0516928640365,0.181,5.2813211499,0.367,57.6329,0.0347842526,77.390586206,0.177,60093,43895,0.5098836526,0.42,5,3.81223353481978,45.2513966480447,10.3336797136589,5.02251472116384,13.8552130239002,11.3908189998861,6.0093,0.43895,18.4357541899441,71.6216216216216,59.2178770949721,18.1,36.7,17.7,50.98836526,42
"2117","48145",64,27,0.421875,0.34375,0.1875,0.140625,0.03125,0.125,0.171875,0.609375,0.484848484848485,0.242424242424242,0.272727272727273,0,81,19,4619,69.521781959138,66.6767570702607,0.246,5.8190886902,0.429,5.77601,0.0405029975,74.941350356,0.197,47534,17049,0.6819896275,0.33,0,3.74212396863275,42.1875,13.8558129465252,4.11344446849968,17.536263260446,0,4.7534,0.17049,12.5,48.4848484848485,60.9375,24.6,42.9,19.7,68.19896275,33
"2118","48147",104,50,0.480769230769231,0.163461538461538,0.269230769230769,0.115384615384615,0.144230769230769,0.25,0.0576923076923077,0.548076923076923,0.775510204081633,0,0.204081632653061,0.0204081632653061,204,19,13463,66.3794239599601,67.7751275882366,0.185,5.7046329198,0.39,19.1419,0.0348121296,74.35911995,0.18,60959,37125,0.7813078347,0.4,2,3.87280229227487,48.0769230769231,7.72487558493649,1.41127534724801,15.1526405704524,5.38720538720539,6.0959,0.37125,25,77.5510204081633,54.8076923076923,18.5,39,18,78.13078347,40
"2119","48149",192,105,0.546875,0.192708333333333,0.223958333333333,0.104166666666667,0.119791666666667,0.25,0.109375,0.494791666666667,0.7375,0.05,0.2125,0,177,27,14524,70.9026488362335,75.2744596914723,0.173,5.3093919374,0.363,32.40572,0.0346385542,77.433686639,0.169,70476,24913,0.7945569879,0.44,0,4.00163516411783,54.6875,13.219498760672,1.8589920132195,12.1867254199945,0,7.0476,0.24913,25,73.75,49.4791666666667,17.3,36.3,16.9,79.45569879,44
"2121","48157",2947,497,0.168646080760095,0.326433661350526,0.173736002714625,0.204275534441805,0.0678656260604004,0.0454699694604683,0.182219205972175,0.509331523583305,0.328665568369028,0.149093904448105,0.383855024711697,0.13838550247117,1603,419,327861,72.4650064877784,73.4799020139714,0.141,4.2613616429,0.3,84.67992,0.0392381207,81.400048823,0.134,105583,889146,0.0479800773,0.48,128,2.82521722934703,16.8646080760095,8.98856527613836,1.27798060763555,4.889267097947,14.3958360044357,10.5583,8.89146,4.54699694604683,32.8665568369028,50.9331523583305,14.1,30,13.4,4.79800773,48
"2122","48159",63,18,0.285714285714286,0.253968253968254,0.206349206349206,0.142857142857143,0.126984126984127,0.222222222222222,0.0476190476190476,0.444444444444444,0.806451612903226,0,0.193548387096774,0,121,6,4601,66.3574630054453,71.6900158126047,0.147,4.9890617132,0.332,28.66972,0.0324566312,75.96670469,0.163,56623,10618,1,0.41,0,3.35240721749272,28.5714285714286,13.6926755053249,1.30406433384047,26.2986307324495,0,5.6623,0.10618,22.2222222222222,80.6451612903226,44.4444444444444,14.7,33.2,16.3,100,41
"2123","48161",67,46,0.686567164179104,0.26865671641791,0.223880597014925,0.208955223880597,0.0895522388059701,0.149253731343284,0.0597014925373134,0.537313432835821,0.678571428571429,0.107142857142857,0.214285714285714,0,95,32,6937,69.4486286598832,66.3095612283253,0.199,5.480143275,0.384,30.34287,0.0534049613,74.74834156,0.181,56372,19950,1,0.3,0,4.22911896308622,68.6567164179104,9.6583537552256,4.61294507712268,13.6946806977079,0,5.6372,0.1995,14.9253731343284,67.8571428571429,53.7313432835821,19.9,38.4,18.1,100,30
"2124","48167",2634,416,0.15793470007593,0.259681093394077,0.251328777524677,0.118830675778284,0.102126044039484,0.112756264236902,0.155277145026576,0.554669703872437,0.501897533206831,0.124288425047438,0.337760910815939,0.0360531309297913,1726,409,247763,73.41890843124,73.4972227537766,0.163,4.8552878544,0.342,70.41024,0.0438370263,76.461745775,0.156,75947,357117,0.0406436601,0.44,26,2.75959656394613,15.793470007593,10.6311273273249,1.65077109980102,6.96633476346347,7.28052711016278,7.5947,3.57117,11.2756264236902,50.1897533206831,55.4669703872437,16.3,34.2,15.6,4.06436601,44
"2125","48171",68,32,0.470588235294118,0.264705882352941,0.264705882352941,0.147058823529412,0.147058823529412,0.102941176470588,0.0735294117647059,0.529411764705882,0.72972972972973,0.027027027027027,0.243243243243243,0,112,19,13606,67.9157742073494,64.1944557642727,0.152,5.0584972428,0.344,117.229,0.0262044493,79.802827336,0.158,77013,27477,0.5644153414,0.48,10,3.85139838361171,47.0588235294118,4.99779509040129,1.39644274584742,8.23166250183742,36.3940750445827,7.7013,0.27477,10.2941176470588,72.972972972973,52.9411764705882,15.2,34.4,15.8,56.44153414,48
"2128","48177",109,54,0.495412844036697,0.192660550458716,0.26605504587156,0.091743119266055,0.100917431192661,0.211009174311927,0.137614678899083,0.55045871559633,0.62,0.02,0.36,0,98,20,7940,72.2277388942492,70.0763136499333,0.239,5.5246811319,0.398,40.73112,0.0324341346,75.138759598,0.18,57523,19832,0.6462117743,0.37,0,3.90280635032322,49.5412844036697,13.727959697733,2.51889168765743,12.3425692695214,0,5.7523,0.19832,21.1009174311927,62,55.045871559633,23.9,39.8,18,64.62117743,37
"2129","48181",399,117,0.293233082706767,0.192982456140351,0.320802005012531,0.0927318295739348,0.150375939849624,0.142857142857143,0.100250626566416,0.538847117794486,0.777777777777778,0.0388888888888889,0.177777777777778,0.00555555555555556,458,72,52266,66.454630724434,63.4643770968914,0.167,5.0747186889,0.372,42.34369,0.0368450653,74.771561421,0.175,66141,143131,0.4768966306,0.45,62,3.37838270389598,29.3233082706767,7.63402594420847,1.37756859143612,8.76286687330196,43.3169613850249,6.6141,1.43131,14.2857142857143,77.7777777777778,53.8847117794486,16.7,37.2,17.5,47.68966306,45
"2130","48183",1215,248,0.204115226337449,0.20082304526749,0.240329218106996,0.11440329218107,0.147325102880658,0.205761316872428,0.091358024691358,0.519341563786008,0.657894736842105,0.114661654135338,0.219924812030075,0.0075187969924812,812,138,78218,67.8220266313319,68.2540809509768,0.202,5.540668149,0.396,90.98155,0.0424724667,72.847899846,0.182,60932,125443,0.1346034659,0.45,66,3.01609957637843,20.4115226337449,15.5335089109924,1.76429977754481,10.3812421693216,52.6135376226653,6.0932,1.25443,20.5761316872428,65.7894736842105,51.9341563786008,20.2,39.6,18.2,13.46034659,45
"2131","48185",146,74,0.506849315068493,0.273972602739726,0.184931506849315,0.157534246575342,0.0753424657534247,0.205479452054795,0.102739726027397,0.472602739726027,0.564516129032258,0.0806451612903226,0.338709677419355,0.0161290322580645,142,24,10922,71.606053819589,67.8318918069261,0.214,5.5931672566,0.413,26.41397,0.045113438,74.932500861,0.18,61188,30754,0.7451824518,0.44,0,3.92562865748392,50.6849315068493,13.3675151071232,2.1973997436367,13.0012818165171,0,6.1188,0.30754,20.5479452054795,56.4516129032258,47.2602739726027,21.4,41.3,18,74.51824518,44
"2132","48187",411,159,0.386861313868613,0.223844282238443,0.24330900243309,0.148418491484185,0.13625304136253,0.143552311435523,0.104622871046229,0.552311435523114,0.540880503144654,0.0691823899371069,0.364779874213836,0.0251572327044025,415,100,63873,71.6707770346553,67.252771133717,0.171,4.9187523657,0.376,25.98342,0.0337792838,78.411508609,0.158,86043,182760,0.2482195176,0.35,9,3.65548117371209,38.6861313868613,6.43464374618383,1.56560675089631,6.49726801621969,4.92449113591595,8.6043,1.8276,14.3552311435523,54.0880503144654,55.2311435523114,17.1,37.6,15.8,24.82195176,35
"2133","48189",151,88,0.582781456953642,0.258278145695364,0.218543046357616,0.119205298013245,0.105960264900662,0.185430463576159,0.112582781456954,0.649006622516556,0.370967741935484,0.032258064516129,0.596774193548387,0,167,19,8420,59.5143826321432,54.1764880154242,0.242,5.3228117938,0.414,40.34761,0.0491690937,73.056074741,0.173,49571,31827,0.3046245618,0.29,5,4.06522716365137,58.2781456953642,17.9334916864608,2.25653206650831,19.833729216152,15.7099318188959,4.9571,0.31827,18.5430463576159,37.0967741935484,64.9006622516556,24.2,41.4,17.3,30.46245618,29
"2137","48199",506,146,0.288537549407115,0.268774703557312,0.189723320158103,0.203557312252964,0.0988142292490119,0.0968379446640316,0.142292490118577,0.531620553359684,0.772222222222222,0.1,0.116666666666667,0.0111111111111111,347,95,29583,71.7159345153949,74.0410751215517,0.177,5.5299581233,0.357,17.55217,0.0515012845,74.084700451,0.182,70432,57811,0.5072113247,0.39,0,3.36224013840896,28.8537549407115,17.1044180779502,3.21130378933847,11.729709630531,0,7.0432,0.57811,9.68379446640316,77.2222222222222,53.1620553359684,17.7,35.7,18.2,50.72113247,39
"2138","48201",9984,593,0.059395032051282,0.306891025641026,0.18760016025641,0.194210737179487,0.0684094551282051,0.063301282051282,0.17958733974359,0.519030448717949,0.302112496818529,0.166709086281497,0.452532451005345,0.0786459658946297,4845,2000,2112776,72.5645016867242,70.1913850840604,0.2,5.1924750676,0.365,58.24836,0.0422524556,77.876306428,0.16,68748,4780913,0.0113372133,0.45,918,1.78162549437661,5.9395032051282,4.72553645062231,0.946621885140687,2.29319151675331,19.2013533816658,6.8748,47.80913,6.3301282051282,30.2112496818529,51.9030448717949,20,36.5,16,1.13372133,45
"2139","48203",361,126,0.349030470914127,0.132963988919668,0.204986149584488,0.0831024930747922,0.196675900277008,0.310249307479224,0.07202216066482,0.578947368421053,0.740963855421687,0.174698795180723,0.072289156626506,0.0120481927710843,312,32,25441,67.2045867076619,73.273666208061,0.193,5.62328202,0.386,30.36876,0.0446354598,74.526169349,0.181,64636,69955,0.5490492308,0.42,0,3.55257413460669,34.9030470914127,14.1896938013443,1.25781219291695,12.2636688809402,0,6.4636,0.69955,31.0249307479224,74.0963855421687,57.8947368421053,19.3,38.6,18.1,54.90492308,42
"2140","48209",769,259,0.336801040312094,0.258777633289987,0.23146944083225,0.123537061118335,0.0975292587776333,0.154746423927178,0.133940182054616,0.520156046814044,0.558558558558559,0.057057057057057,0.36036036036036,0.024024024024024,647,100,120601,70.8896489162005,68.124225019535,0.166,5.3891082477,0.302,44.24484,0.0301711382,79.815204776,0.158,89074,269225,0.2974359825,0.47,42,3.51690727818199,33.6801040312094,6.37639820565335,0.829180520891203,5.36479797016608,15.6003342928777,8.9074,2.69225,15.4746423927178,55.8558558558559,52.0156046814044,16.6,30.2,15.8,29.74359825,47
"2141","48213",603,171,0.283582089552239,0.223880597014925,0.185737976782753,0.155887230514096,0.137645107794362,0.207296849087894,0.0895522388059701,0.572139303482587,0.745762711864407,0.0974576271186441,0.14406779661017,0.0127118644067797,522,65,45275,68.017938294948,66.9828048971028,0.201,5.7363958921,0.373,35.85643,0.0380759468,72.809963856,0.19,62843,84511,0.6594400487,0.46,10,3.34491654576357,28.3582089552239,13.3186085035892,1.43567090005522,11.5295416896742,11.8327791648424,6.2843,0.84511,20.7296849087894,74.5762711864407,57.2139303482587,20.1,37.3,19,65.94400487,46
"2142","48215",6982,490,0.0701804640504154,0.339730736178745,0.144944142079633,0.220280721856202,0.0456889143511888,0.0537095388140934,0.195645946720137,0.519621884846749,0.127299850820487,0.0193933366484336,0.833416210840378,0.0198906016907011,3129,1182,525656,76.3313848841981,70.9610553023516,0.307,5.3917775722,0.445,46.34489,0.064819818,77.924314094,0.176,48825,888367,0.0890522416,0.42,271,1.94848488942778,7.01804640504154,13.2824508804237,2.24861886861369,5.95256213188854,30.5054104891334,4.8825,8.88367,5.37095388140934,12.7299850820487,51.9621884846749,30.7,44.5,17.6,8.90522416,42
"2143","48217",149,57,0.38255033557047,0.201342281879195,0.268456375838926,0.10738255033557,0.12751677852349,0.208053691275168,0.087248322147651,0.570469798657718,0.805970149253731,0.0597014925373134,0.134328358208955,0,218,42,14336,68.957778532336,66.1760743674505,0.188,5.4005696537,0.381,24.67714,0.0386359819,73.171883916,0.178,57566,37329,0.775101745,0.35,5,3.64427514787718,38.255033557047,10.3934151785714,2.9296875,15.2064732142857,13.3944118513756,5.7566,0.37329,20.8053691275168,80.5970149253731,57.0469798657718,18.8,38.1,17.8,77.5101745,35
"2144","48219",47,20,0.425531914893617,0.170212765957447,0.191489361702128,0.170212765957447,0.170212765957447,0.212765957446809,0.0851063829787234,0.468085106382979,0.666666666666667,0,0.333333333333333,0,85,13,6107,62.0295349292175,52.840719216238,0.226,5.3542134858,0.385,60.85288,0.036545775,72.30338692,0.178,56923,21161,0.4149138692,0.33,0,3.75075485783202,42.5531914893617,7.69608645816276,2.12870476502374,13.9184542328476,0,5.6923,0.21161,21.2765957446809,66.6666666666667,46.8085106382979,22.6,38.5,17.8,41.49138692,33
"2145","48225",116,57,0.491379310344828,0.137931034482759,0.21551724137931,0.112068965517241,0.129310344827586,0.353448275862069,0.0517241379310345,0.568965517241379,0.753846153846154,0.169230769230769,0.0769230769230769,0,205,26,11094,68.8323587831163,75.46332690576,0.243,5.7090519108,0.388,13.4886,0.0355517634,74.115829509,0.193,49741,21950,0.7310341702,0.36,0,3.89463126271628,49.1379310344828,10.4561023976924,2.34360915810348,18.4784568235082,0,4.9741,0.2195,35.3448275862069,75.3846153846154,56.8965517241379,24.3,38.8,19.3,73.10341702,36
"2147","48231",526,271,0.515209125475285,0.165399239543726,0.190114068441065,0.152091254752852,0.157794676806084,0.256653992395437,0.0779467680608365,0.532319391634981,0.700980392156863,0.122549019607843,0.166666666666667,0.00980392156862745,461,107,51793,66.5032828462791,69.2687369217387,0.185,5.7741190798,0.405,27.08088,0.0390900352,74.738031451,0.179,68019,108282,0.6132598343,0.38,23,3.94198779413008,51.5209125475285,10.1558125615431,2.06591624350781,8.90081671268318,21.2408341183207,6.8019,1.08282,25.6653992395437,70.0980392156863,53.2319391634981,18.5,40.5,17.9,61.32598343,38
